date,item,category,price,qty,rating,payment_method,takeout
2024-06-21,Lemonade,Beverage,6000,1,4.7,Credit Card,Yes
2024-06-21,Americano,Beverage,4500,1,4.7,Mobile App,Yes
2024-06-21,Americano,Beverage,4500,2,4.0,Credit Card,No
2024-06-21,Americano,Beverage,4500,2,3.6,Cash,No
2024-06-21,Macaron,Dessert,3000,1,3.7,Mobile App,Yes
2024-06-21,Cafe Latte,Beverage,5000,1,4.6,Credit Card,Yes
2024-06-21,Lemonade,Beverage,6000,1,4.1,Cash,No
2024-06-21,Americano,Beverage,4500,1,4.0,Credit Card,Yes
2024-06-21,Tiramisu,Dessert,6500,2,4.9,Mobile App,Yes
2024-06-21,Lemonade,Beverage,6000,2,4.8,Cash,No
2024-06-21,Croffle,Dessert,4000,1,3.6,Mobile App,Yes
2024-06-21,Americano,Beverage,4500,2,4.3,Cash,Yes
2024-06-21,Lemonade,Beverage,6000,1,4.0,Cash,Yes
2024-06-21,Americano,Beverage,4500,1,4.8,Mobile App,No
2024-06-21,Tiramisu,Dessert,6500,1,3.6,Mobile App,Yes
2024-06-21,Cafe Latte,Beverage,5000,1,2.7,Credit Card,No
2024-06-21,Americano,Beverage,4500,1,4.4,Mobile App,No
2024-06-21,Lemonade,Beverage,6000,1,4.0,Mobile App,Yes
2024-06-21,Cafe Latte,Beverage,5000,1,3.8,Credit Card,Yes
2024-06-21,Croffle,Dessert,4000,1,3.7,Mobile App,No
2024-06-21,Americano,Beverage,4500,1,4.5,Credit Card,No
2024-06-21,Macaron,Dessert,3000,2,4.2,Credit Card,Yes
2024-06-21,Lemonade,Beverage,6000,2,3.5,Mobile App,No
2024-06-21,Americano,Beverage,4500,1,4.5,Credit Card,Yes
2024-06-21,Americano,Beverage,4500,1,4.3,Mobile App,No
2024-06-21,Macaron,Dessert,3000,1,4.3,Credit Card,No
2024-06-21,Lemonade,Beverage,6000,2,3.5,Credit Card,No
2024-06-21,Tiramisu,Dessert,6500,5,4.1,Credit Card,No
2024-06-21,Americano,Beverage,4500,2,4.4,Credit Card,No
2024-06-21,Americano,Beverage,4500,1,4.4,Mobile App,Yes
2024-06-21,Lemonade,Beverage,6000,2,3.8,Credit Card,No
2024-06-21,Lemonade,Beverage,6000,2,4.5,Credit Card,Yes
2024-06-21,Croffle,Dessert,4000,1,4.1,Credit Card,No
2024-06-21,Vanilla Latte,Beverage,5500,1,4.5,Mobile App,No
2024-06-21,Americano,Beverage,4500,1,3.0,Mobile App,No
2024-06-21,Croffle,Dessert,4000,1,3.5,Credit Card,Yes
2024-06-21,Lemonade,Beverage,6000,1,3.9,Credit Card,No
2024-06-21,Lemonade,Beverage,6000,1,4.8,Credit Card,No
2024-06-21,Vanilla Latte,Beverage,5500,3,3.7,Mobile App,No
2024-06-21,Americano,Beverage,4500,1,3.8,Credit Card,No
2024-06-21,Vanilla Latte,Beverage,5500,1,4.7,Mobile App,No
2024-06-21,Vanilla Latte,Beverage,5500,1,3.6,Credit Card,No
2024-06-21,Lemonade,Beverage,6000,1,4.8,Credit Card,No
2024-06-21,Americano,Beverage,4500,1,4.4,Cash,No
2024-06-22,Americano,Beverage,4500,1,4.2,Credit Card,No
2024-06-22,Cafe Latte,Beverage,5000,1,4.5,Credit Card,No
2024-06-22,Tiramisu,Dessert,6500,1,3.9,Credit Card,Yes
2024-06-22,Macaron,Dessert,3000,1,3.5,Mobile App,No
2024-06-22,Americano,Beverage,4500,2,4.4,Mobile App,Yes
2024-06-22,Lemonade,Beverage,6000,4,3.6,Credit Card,No
2024-06-22,Lemonade,Beverage,6000,2,4.8,Credit Card,No
2024-06-22,Croffle,Dessert,4000,5,4.6,Credit Card,Yes
2024-06-22,Macaron,Dessert,3000,2,4.8,Cash,Yes
2024-06-22,Americano,Beverage,4500,1,2.5,Credit Card,Yes
2024-06-22,Tiramisu,Dessert,6500,1,3.9,Credit Card,Yes
2024-06-22,Americano,Beverage,4500,2,2.2,Credit Card,Yes
2024-06-22,Macaron,Dessert,3000,2,4.8,Credit Card,Yes
2024-06-22,Macaron,Dessert,3000,1,3.8,Credit Card,No
2024-06-22,Tiramisu,Dessert,6500,1,4.9,Mobile App,No
2024-06-22,Tiramisu,Dessert,6500,1,4.7,Mobile App,Yes
2024-06-22,Croffle,Dessert,4000,1,4.1,Cash,Yes
2024-06-22,Americano,Beverage,4500,2,4.8,Cash,Yes
2024-06-22,Cafe Latte,Beverage,5000,1,4.1,Credit Card,No
2024-06-22,Tiramisu,Dessert,6500,1,3.9,Credit Card,Yes
2024-06-22,Americano,Beverage,4500,1,4.0,Cash,Yes
2024-06-22,Croffle,Dessert,4000,2,3.8,Mobile App,Yes
2024-06-22,Americano,Beverage,4500,2,4.8,Credit Card,Yes
2024-06-22,Tiramisu,Dessert,6500,1,4.0,Credit Card,No
2024-06-22,Americano,Beverage,4500,1,4.1,Credit Card,Yes
2024-06-22,Cafe Latte,Beverage,5000,1,3.6,Credit Card,No
2024-06-22,Lemonade,Beverage,6000,1,3.5,Credit Card,Yes
2024-06-22,Americano,Beverage,4500,1,3.8,Credit Card,Yes
2024-06-22,Cafe Latte,Beverage,5000,1,3.9,Credit Card,No
2024-06-22,Lemonade,Beverage,6000,2,4.3,Credit Card,No
2024-06-22,Americano,Beverage,4500,3,4.6,Mobile App,No
2024-06-22,Lemonade,Beverage,6000,2,4.2,Mobile App,Yes
2024-06-22,Lemonade,Beverage,6000,1,4.7,Mobile App,Yes
2024-06-22,Cafe Latte,Beverage,5000,3,4.0,Cash,No
2024-06-22,Vanilla Latte,Beverage,5500,2,3.9,Mobile App,No
2024-06-22,Lemonade,Beverage,6000,1,4.9,Cash,Yes
2024-06-22,Americano,Beverage,4500,1,4.2,Credit Card,Yes
2024-06-22,Lemonade,Beverage,6000,5,3.6,Credit Card,Yes
2024-06-22,Croffle,Dessert,4000,1,3.7,Credit Card,No
2024-06-22,Croffle,Dessert,4000,1,4.0,Cash,Yes
2024-06-22,Americano,Beverage,4500,1,3.6,Mobile App,No
2024-06-22,Tiramisu,Dessert,6500,2,4.7,Credit Card,Yes
2024-06-22,Tiramisu,Dessert,6500,1,3.9,Mobile App,No
2024-06-22,Cafe Latte,Beverage,5000,1,3.7,Credit Card,No
2024-06-22,Tiramisu,Dessert,6500,1,4.7,Cash,No
2024-06-22,Lemonade,Beverage,6000,1,4.4,Credit Card,No
2024-06-22,Americano,Beverage,4500,2,4.3,Credit Card,Yes
2024-06-22,Croffle,Dessert,4000,1,4.0,Credit Card,No
2024-06-22,Americano,Beverage,4500,1,3.8,Cash,No
2024-06-22,Croffle,Dessert,4000,1,3.6,Mobile App,Yes
2024-06-22,Lemonade,Beverage,6000,1,4.5,Credit Card,Yes
2024-06-22,Cafe Latte,Beverage,5000,1,4.5,Mobile App,Yes
2024-06-23,Lemonade,Beverage,6000,1,4.1,Credit Card,Yes
2024-06-23,Croffle,Dessert,4000,1,4.2,Mobile App,No
2024-06-23,Americano,Beverage,4500,1,4.8,Credit Card,Yes
2024-06-23,Croffle,Dessert,4000,1,4.6,Mobile App,No
2024-06-23,Americano,Beverage,4500,5,4.3,Credit Card,Yes
2024-06-23,Lemonade,Beverage,6000,2,4.9,Credit Card,Yes
2024-06-23,Americano,Beverage,4500,1,4.2,Credit Card,No
2024-06-23,Lemonade,Beverage,6000,1,4.0,Credit Card,No
2024-06-23,Cafe Latte,Beverage,5000,1,3.8,Credit Card,No
2024-06-23,Lemonade,Beverage,6000,1,4.7,Mobile App,No
2024-06-23,Lemonade,Beverage,6000,2,2.9,Credit Card,No
2024-06-23,Croffle,Dessert,4000,1,4.1,Credit Card,Yes
2024-06-23,Lemonade,Beverage,6000,1,4.8,Credit Card,No
2024-06-23,Americano,Beverage,4500,1,4.5,Cash,No
2024-06-23,Croffle,Dessert,4000,1,4.0,Credit Card,Yes
2024-06-23,Tiramisu,Dessert,6500,1,1.9,Credit Card,Yes
2024-06-23,Lemonade,Beverage,6000,1,4.0,Credit Card,No
2024-06-23,Cafe Latte,Beverage,5000,1,3.6,Credit Card,No
2024-06-23,Tiramisu,Dessert,6500,1,4.7,Credit Card,No
2024-06-23,Vanilla Latte,Beverage,5500,1,3.5,Credit Card,Yes
2024-06-23,Americano,Beverage,4500,1,3.9,Mobile App,Yes
2024-06-23,Lemonade,Beverage,6000,1,4.4,Mobile App,Yes
2024-06-23,Cafe Latte,Beverage,5000,1,4.9,Mobile App,No
2024-06-23,Americano,Beverage,4500,1,4.1,Credit Card,No
2024-06-23,Americano,Beverage,4500,1,4.0,Credit Card,Yes
2024-06-23,Cafe Latte,Beverage,5000,1,3.6,Cash,Yes
2024-06-23,Cafe Latte,Beverage,5000,1,4.7,Mobile App,No
2024-06-23,Tiramisu,Dessert,6500,1,4.7,Credit Card,Yes
2024-06-23,Lemonade,Beverage,6000,4,3.8,Cash,Yes
2024-06-23,Tiramisu,Dessert,6500,2,4.1,Cash,Yes
2024-06-23,Lemonade,Beverage,6000,1,5.0,Credit Card,No
2024-06-23,Tiramisu,Dessert,6500,1,4.4,Credit Card,No
2024-06-23,Lemonade,Beverage,6000,4,4.8,Mobile App,No
2024-06-23,Americano,Beverage,4500,1,3.8,Credit Card,No
2024-06-23,Lemonade,Beverage,6000,1,4.8,Credit Card,No
2024-06-23,Tiramisu,Dessert,6500,2,4.9,Credit Card,Yes
2024-06-23,Lemonade,Beverage,6000,1,4.7,Mobile App,Yes
2024-06-23,Lemonade,Beverage,6000,1,4.3,Mobile App,No
2024-06-23,Americano,Beverage,4500,1,4.6,Credit Card,No
2024-06-23,Lemonade,Beverage,6000,5,3.9,Credit Card,No
2024-06-23,Tiramisu,Dessert,6500,2,4.2,Credit Card,Yes
2024-06-23,Americano,Beverage,4500,2,3.8,Credit Card,No
2024-06-23,Croffle,Dessert,4000,1,3.7,Mobile App,Yes
2024-06-23,Lemonade,Beverage,6000,1,4.4,Credit Card,No
2024-06-23,Macaron,Dessert,3000,2,3.9,Mobile App,Yes
2024-06-23,Americano,Beverage,4500,1,4.2,Credit Card,Yes
2024-06-23,Croffle,Dessert,4000,1,4.2,Cash,No
2024-06-23,Cafe Latte,Beverage,5000,1,3.6,Mobile App,Yes
2024-06-23,Macaron,Dessert,3000,1,3.9,Mobile App,Yes
2024-06-23,Americano,Beverage,4500,1,3.6,Credit Card,No
2024-06-23,Lemonade,Beverage,6000,1,3.6,Mobile App,No
2024-06-23,Croffle,Dessert,4000,1,4.3,Cash,Yes
2024-06-23,Americano,Beverage,4500,2,4.0,Mobile App,No
2024-06-23,Americano,Beverage,4500,2,4.2,Mobile App,No
2024-06-23,Cafe Latte,Beverage,5000,1,3.9,Credit Card,No
2024-06-23,Americano,Beverage,4500,1,4.2,Mobile App,No
2024-06-23,Croffle,Dessert,4000,1,1.9,Mobile App,Yes
2024-06-23,Lemonade,Beverage,6000,3,3.9,Credit Card,No
2024-06-23,Macaron,Dessert,3000,5,3.7,Mobile App,No
2024-06-23,Americano,Beverage,4500,3,3.6,Credit Card,No
2024-06-23,Macaron,Dessert,3000,1,3.6,Mobile App,Yes
2024-06-23,Lemonade,Beverage,6000,1,4.8,Mobile App,Yes
2024-06-23,Lemonade,Beverage,6000,3,4.8,Credit Card,No
2024-06-23,Croffle,Dessert,4000,1,4.3,Credit Card,Yes
2024-06-23,Lemonade,Beverage,6000,2,4.9,Credit Card,No
2024-06-23,Lemonade,Beverage,6000,1,3.8,Mobile App,No
2024-06-23,Americano,Beverage,4500,1,2.7,Credit Card,Yes
2024-06-23,Americano,Beverage,4500,1,4.6,Cash,No
2024-06-23,Americano,Beverage,4500,2,3.5,Credit Card,No
2024-06-23,Cafe Latte,Beverage,5000,1,4.2,Credit Card,No
2024-06-24,Lemonade,Beverage,6000,2,4.7,Credit Card,Yes
2024-06-24,Vanilla Latte,Beverage,5500,1,4.7,Credit Card,Yes
2024-06-24,Americano,Beverage,4500,1,1.9,Credit Card,No
2024-06-24,Lemonade,Beverage,6000,1,4.4,Credit Card,No
2024-06-24,Americano,Beverage,4500,2,4.0,Mobile App,No
2024-06-24,Americano,Beverage,4500,5,4.9,Credit Card,No
2024-06-24,Lemonade,Beverage,6000,1,4.1,Credit Card,No
2024-06-24,Tiramisu,Dessert,6500,1,4.7,Credit Card,No
2024-06-24,Lemonade,Beverage,6000,1,3.7,Credit Card,No
2024-06-24,Croffle,Dessert,4000,1,3.6,Cash,No
2024-06-24,Lemonade,Beverage,6000,1,4.2,Mobile App,No
2024-06-24,Americano,Beverage,4500,2,4.5,Mobile App,No
2024-06-24,Lemonade,Beverage,6000,1,4.5,Mobile App,No
2024-06-24,Americano,Beverage,4500,2,4.7,Mobile App,Yes
2024-06-24,Cafe Latte,Beverage,5000,1,3.8,Credit Card,Yes
2024-06-24,Americano,Beverage,4500,2,4.5,Credit Card,Yes
2024-06-24,Macaron,Dessert,3000,1,4.4,Mobile App,Yes
2024-06-24,Americano,Beverage,4500,2,3.9,Credit Card,Yes
2024-06-24,Tiramisu,Dessert,6500,2,4.4,Cash,Yes
2024-06-24,Cafe Latte,Beverage,5000,2,4.4,Credit Card,Yes
2024-06-24,Lemonade,Beverage,6000,2,3.6,Cash,Yes
2024-06-24,Lemonade,Beverage,6000,1,4.0,Credit Card,Yes
2024-06-24,Croffle,Dessert,4000,1,4.6,Credit Card,Yes
2024-06-24,Americano,Beverage,4500,1,3.7,Credit Card,Yes
2024-06-24,Lemonade,Beverage,6000,1,3.9,Cash,No
2024-06-24,Cafe Latte,Beverage,5000,1,4.0,Credit Card,No
2024-06-24,Tiramisu,Dessert,6500,1,4.5,Mobile App,Yes
2024-06-24,Americano,Beverage,4500,1,3.6,Credit Card,Yes
2024-06-24,Americano,Beverage,4500,1,3.5,Cash,Yes
2024-06-24,Lemonade,Beverage,6000,1,4.7,Credit Card,Yes
2024-06-24,Tiramisu,Dessert,6500,1,3.6,Mobile App,No
2024-06-24,Croffle,Dessert,4000,1,2.4,Cash,Yes
2024-06-24,Lemonade,Beverage,6000,1,3.9,Cash,No
2024-06-24,Macaron,Dessert,3000,1,3.7,Mobile App,No
2024-06-24,Lemonade,Beverage,6000,2,4.8,Credit Card,No
2024-06-24,Tiramisu,Dessert,6500,1,4.5,Credit Card,No
2024-06-24,Americano,Beverage,4500,1,4.1,Credit Card,Yes
2024-06-24,Croffle,Dessert,4000,3,4.7,Credit Card,No
2024-06-24,Croffle,Dessert,4000,1,3.9,Credit Card,Yes
2024-06-24,Lemonade,Beverage,6000,2,3.7,Credit Card,No
2024-06-24,Croffle,Dessert,4000,1,4.4,Mobile App,No
2024-06-24,Vanilla Latte,Beverage,5500,1,3.6,Mobile App,No
2024-06-24,Tiramisu,Dessert,6500,1,4.1,Mobile App,No
2024-06-24,Lemonade,Beverage,6000,1,5.0,Mobile App,No
2024-06-24,Tiramisu,Dessert,6500,1,3.8,Credit Card,Yes
2024-06-24,Americano,Beverage,4500,1,4.0,Credit Card,Yes
2024-06-24,Americano,Beverage,4500,1,3.8,Mobile App,No
2024-06-24,Tiramisu,Dessert,6500,1,4.6,Mobile App,Yes
2024-06-24,Americano,Beverage,4500,1,4.1,Credit Card,Yes
2024-06-24,Americano,Beverage,4500,1,4.5,Credit Card,No
2024-06-24,Lemonade,Beverage,6000,1,4.0,Mobile App,No
2024-06-24,Cafe Latte,Beverage,5000,1,3.8,Mobile App,Yes
2024-06-24,Americano,Beverage,4500,1,4.6,Cash,No
2024-06-24,Tiramisu,Dessert,6500,1,4.9,Credit Card,Yes
2024-06-24,Lemonade,Beverage,6000,1,3.7,Credit Card,Yes
2024-06-24,Americano,Beverage,4500,1,4.1,Mobile App,Yes
2024-06-24,Lemonade,Beverage,6000,1,4.2,Credit Card,No
2024-06-24,Americano,Beverage,4500,1,4.5,Credit Card,No
2024-06-24,Tiramisu,Dessert,6500,1,4.7,Mobile App,No
2024-06-24,Macaron,Dessert,3000,1,4.9,Mobile App,No
2024-06-24,Lemonade,Beverage,6000,1,4.9,Cash,Yes
2024-06-24,Macaron,Dessert,3000,3,4.5,Mobile App,Yes
2024-06-25,Americano,Beverage,4500,1,3.7,Mobile App,Yes
2024-06-25,Americano,Beverage,4500,1,3.9,Credit Card,Yes
2024-06-25,Cafe Latte,Beverage,5000,1,3.7,Cash,No
2024-06-25,Americano,Beverage,4500,1,3.9,Mobile App,No
2024-06-25,Americano,Beverage,4500,1,4.6,Mobile App,No
2024-06-25,Americano,Beverage,4500,1,3.9,Mobile App,No
2024-06-25,Tiramisu,Dessert,6500,1,3.8,Credit Card,No
2024-06-25,Lemonade,Beverage,6000,1,4.3,Credit Card,Yes
2024-06-25,Americano,Beverage,4500,1,3.6,Credit Card,Yes
2024-06-25,Croffle,Dessert,4000,1,1.5,Cash,Yes
2024-06-25,Lemonade,Beverage,6000,1,4.4,Mobile App,Yes
2024-06-25,Americano,Beverage,4500,1,3.7,Credit Card,No
2024-06-25,Lemonade,Beverage,6000,1,4.1,Mobile App,Yes
2024-06-25,Croffle,Dessert,4000,1,3.6,Credit Card,Yes
2024-06-25,Vanilla Latte,Beverage,5500,1,3.8,Credit Card,No
2024-06-25,Cafe Latte,Beverage,5000,2,4.3,Credit Card,No
2024-06-25,Americano,Beverage,4500,2,4.5,Credit Card,Yes
2024-06-25,Macaron,Dessert,3000,3,4.9,Mobile App,No
2024-06-25,Croffle,Dessert,4000,1,3.9,Credit Card,No
2024-06-25,Americano,Beverage,4500,1,4.5,Mobile App,No
2024-06-25,Vanilla Latte,Beverage,5500,1,4.0,Credit Card,Yes
2024-06-25,Americano,Beverage,4500,1,3.6,Credit Card,No
2024-06-25,Tiramisu,Dessert,6500,1,4.8,Cash,Yes
2024-06-25,Americano,Beverage,4500,1,3.5,Mobile App,Yes
2024-06-25,Americano,Beverage,4500,3,4.3,Mobile App,No
2024-06-25,Americano,Beverage,4500,1,4.5,Mobile App,No
2024-06-25,Americano,Beverage,4500,1,4.2,Mobile App,Yes
2024-06-25,Americano,Beverage,4500,2,4.6,Credit Card,Yes
2024-06-25,Cafe Latte,Beverage,5000,3,2.6,Credit Card,No
2024-06-25,Americano,Beverage,4500,1,3.9,Credit Card,No
2024-06-25,Lemonade,Beverage,6000,1,3.7,Mobile App,Yes
2024-06-25,Cafe Latte,Beverage,5000,1,4.8,Credit Card,Yes
2024-06-25,Tiramisu,Dessert,6500,1,4.6,Credit Card,Yes
2024-06-25,Americano,Beverage,4500,1,4.4,Credit Card,Yes
2024-06-25,Lemonade,Beverage,6000,2,4.5,Mobile App,Yes
2024-06-25,Croffle,Dessert,4000,2,4.4,Credit Card,Yes
2024-06-25,Tiramisu,Dessert,6500,1,4.1,Cash,No
2024-06-25,Croffle,Dessert,4000,4,3.6,Credit Card,No
2024-06-25,Lemonade,Beverage,6000,1,4.0,Credit Card,Yes
2024-06-25,Lemonade,Beverage,6000,1,3.6,Credit Card,Yes
2024-06-25,Lemonade,Beverage,6000,2,3.9,Mobile App,Yes
2024-06-25,Lemonade,Beverage,6000,1,3.6,Credit Card,No
2024-06-25,Vanilla Latte,Beverage,5500,1,4.3,Credit Card,No
2024-06-25,Lemonade,Beverage,6000,2,2.4,Credit Card,Yes
2024-06-25,Americano,Beverage,4500,1,4.5,Credit Card,Yes
2024-06-25,Americano,Beverage,4500,2,4.6,Mobile App,Yes
2024-06-25,Americano,Beverage,4500,1,3.7,Credit Card,Yes
2024-06-25,Cafe Latte,Beverage,5000,1,4.9,Mobile App,Yes
2024-06-25,Americano,Beverage,4500,1,4.4,Mobile App,No
2024-06-25,Croffle,Dessert,4000,1,3.9,Mobile App,Yes
2024-06-25,Vanilla Latte,Beverage,5500,1,3.5,Credit Card,Yes
2024-06-25,Lemonade,Beverage,6000,1,4.7,Mobile App,No
2024-06-25,Lemonade,Beverage,6000,1,4.9,Credit Card,No
2024-06-25,Americano,Beverage,4500,1,3.7,Credit Card,No
2024-06-25,Croffle,Dessert,4000,2,3.7,Credit Card,No
2024-06-25,Croffle,Dessert,4000,1,4.0,Credit Card,No
2024-06-25,Croffle,Dessert,4000,2,4.1,Mobile App,No
2024-06-25,Lemonade,Beverage,6000,2,4.0,Credit Card,No
2024-06-25,Lemonade,Beverage,6000,1,4.6,Mobile App,Yes
2024-06-25,Cafe Latte,Beverage,5000,1,4.5,Mobile App,No
2024-06-25,Americano,Beverage,4500,1,4.0,Cash,No
2024-06-25,Vanilla Latte,Beverage,5500,1,4.8,Credit Card,No
2024-06-25,Americano,Beverage,4500,1,4.7,Credit Card,Yes
2024-06-25,Lemonade,Beverage,6000,1,4.9,Credit Card,Yes
2024-06-25,Cafe Latte,Beverage,5000,3,4.5,Cash,Yes
2024-06-25,Americano,Beverage,4500,4,3.9,Cash,Yes
2024-06-25,Lemonade,Beverage,6000,3,3.8,Mobile App,Yes
2024-06-25,Croffle,Dessert,4000,1,4.3,Credit Card,No
2024-06-25,Americano,Beverage,4500,2,4.6,Cash,No
2024-06-26,Americano,Beverage,4500,1,4.9,Cash,No
2024-06-26,Americano,Beverage,4500,1,3.9,Cash,Yes
2024-06-26,Americano,Beverage,4500,1,5.0,Cash,Yes
2024-06-26,Macaron,Dessert,3000,1,3.5,Mobile App,No
2024-06-26,Americano,Beverage,4500,1,4.9,Credit Card,No
2024-06-26,Lemonade,Beverage,6000,1,4.9,Credit Card,No
2024-06-26,Lemonade,Beverage,6000,2,4.7,Credit Card,Yes
2024-06-26,Americano,Beverage,4500,1,1.7,Mobile App,No
2024-06-26,Lemonade,Beverage,6000,1,4.8,Credit Card,Yes
2024-06-26,Lemonade,Beverage,6000,1,4.2,Credit Card,Yes
2024-06-26,Vanilla Latte,Beverage,5500,1,4.3,Credit Card,Yes
2024-06-26,Lemonade,Beverage,6000,1,2.4,Mobile App,Yes
2024-06-26,Americano,Beverage,4500,2,4.3,Mobile App,Yes
2024-06-26,Americano,Beverage,4500,4,3.7,Credit Card,Yes
2024-06-26,Americano,Beverage,4500,1,3.5,Credit Card,Yes
2024-06-26,Americano,Beverage,4500,1,3.7,Mobile App,No
2024-06-26,Americano,Beverage,4500,2,3.8,Credit Card,No
2024-06-26,Cafe Latte,Beverage,5000,2,3.7,Credit Card,No
2024-06-26,Americano,Beverage,4500,1,4.2,Credit Card,No
2024-06-26,Americano,Beverage,4500,1,4.6,Credit Card,No
2024-06-26,Lemonade,Beverage,6000,1,1.7,Mobile App,Yes
2024-06-26,Americano,Beverage,4500,2,4.5,Credit Card,Yes
2024-06-26,Lemonade,Beverage,6000,1,4.4,Credit Card,No
2024-06-26,Macaron,Dessert,3000,5,1.0,Credit Card,Yes
2024-06-26,Vanilla Latte,Beverage,5500,1,4.8,Mobile App,Yes
2024-06-26,Americano,Beverage,4500,1,4.6,Credit Card,No
2024-06-26,Cafe Latte,Beverage,5000,1,4.6,Cash,No
2024-06-26,Croffle,Dessert,4000,2,4.0,Mobile App,No
2024-06-26,Croffle,Dessert,4000,2,4.9,Cash,No
2024-06-26,Americano,Beverage,4500,1,4.0,Credit Card,No
2024-06-26,Vanilla Latte,Beverage,5500,1,4.9,Credit Card,No
2024-06-26,Lemonade,Beverage,6000,1,4.9,Mobile App,No
2024-06-26,Americano,Beverage,4500,1,4.1,Credit Card,No
2024-06-26,Lemonade,Beverage,6000,1,4.7,Cash,No
2024-06-26,Croffle,Dessert,4000,1,4.0,Credit Card,No
2024-06-26,Macaron,Dessert,3000,2,3.6,Mobile App,No
2024-06-26,Cafe Latte,Beverage,5000,1,4.5,Credit Card,No
2024-06-26,Croffle,Dessert,4000,2,3.8,Mobile App,No
2024-06-26,Cafe Latte,Beverage,5000,1,3.6,Mobile App,No
2024-06-26,Americano,Beverage,4500,3,3.5,Credit Card,No
2024-06-26,Lemonade,Beverage,6000,1,3.8,Mobile App,Yes
2024-06-26,Cafe Latte,Beverage,5000,1,4.9,Credit Card,Yes
2024-06-26,Americano,Beverage,4500,1,3.5,Credit Card,Yes
2024-06-26,Americano,Beverage,4500,1,4.5,Credit Card,No
2024-06-26,Americano,Beverage,4500,1,3.8,Mobile App,No
2024-06-26,Croffle,Dessert,4000,1,5.0,Credit Card,Yes
2024-06-26,Americano,Beverage,4500,1,4.4,Cash,Yes
2024-06-26,Lemonade,Beverage,6000,1,3.5,Credit Card,No
2024-06-26,Americano,Beverage,4500,1,4.3,Credit Card,Yes
2024-06-26,Americano,Beverage,4500,1,3.7,Cash,Yes
2024-06-26,Tiramisu,Dessert,6500,1,4.9,Credit Card,No
2024-06-26,Americano,Beverage,4500,1,3.9,Credit Card,Yes
2024-06-26,Lemonade,Beverage,6000,2,4.9,Mobile App,Yes
2024-06-27,Americano,Beverage,4500,2,4.8,Cash,No
2024-06-27,Tiramisu,Dessert,6500,2,3.7,Credit Card,Yes
2024-06-27,Macaron,Dessert,3000,1,4.7,Mobile App,No
2024-06-27,Tiramisu,Dessert,6500,1,3.8,Mobile App,Yes
2024-06-27,Lemonade,Beverage,6000,1,3.5,Credit Card,No
2024-06-27,Americano,Beverage,4500,1,4.9,Credit Card,No
2024-06-27,Lemonade,Beverage,6000,1,4.1,Mobile App,Yes
2024-06-27,Americano,Beverage,4500,1,3.8,Credit Card,No
2024-06-27,Cafe Latte,Beverage,5000,3,4.6,Credit Card,Yes
2024-06-27,Lemonade,Beverage,6000,1,4.8,Credit Card,No
2024-06-27,Vanilla Latte,Beverage,5500,1,3.9,Mobile App,No
2024-06-27,Americano,Beverage,4500,2,3.5,Credit Card,Yes
2024-06-27,Americano,Beverage,4500,1,3.6,Credit Card,Yes
2024-06-27,Americano,Beverage,4500,1,4.9,Cash,No
2024-06-27,Americano,Beverage,4500,2,4.5,Credit Card,Yes
2024-06-27,Tiramisu,Dessert,6500,3,4.4,Credit Card,Yes
2024-06-27,Macaron,Dessert,3000,1,4.6,Mobile App,No
2024-06-27,Americano,Beverage,4500,1,4.4,Credit Card,Yes
2024-06-27,Tiramisu,Dessert,6500,1,4.3,Mobile App,No
2024-06-27,Americano,Beverage,4500,2,3.8,Credit Card,No
2024-06-27,Macaron,Dessert,3000,1,3.7,Credit Card,No
2024-06-27,Tiramisu,Dessert,6500,1,4.9,Credit Card,No
2024-06-27,Cafe Latte,Beverage,5000,1,4.9,Credit Card,No
2024-06-27,Lemonade,Beverage,6000,2,3.9,Credit Card,No
2024-06-27,Americano,Beverage,4500,2,4.6,Credit Card,Yes
2024-06-27,Croffle,Dessert,4000,1,1.0,Credit Card,No
2024-06-27,Americano,Beverage,4500,2,3.0,Credit Card,No
2024-06-27,Americano,Beverage,4500,2,3.5,Mobile App,No
2024-06-27,Cafe Latte,Beverage,5000,1,3.7,Mobile App,Yes
2024-06-27,Lemonade,Beverage,6000,1,4.2,Credit Card,Yes
2024-06-27,Americano,Beverage,4500,1,3.6,Mobile App,No
2024-06-27,Lemonade,Beverage,6000,1,2.5,Mobile App,No
2024-06-27,Cafe Latte,Beverage,5000,3,4.4,Credit Card,Yes
2024-06-27,Lemonade,Beverage,6000,1,1.6,Mobile App,No
2024-06-27,Cafe Latte,Beverage,5000,2,4.3,Credit Card,No
2024-06-27,Americano,Beverage,4500,1,4.4,Credit Card,No
2024-06-27,Vanilla Latte,Beverage,5500,1,4.0,Mobile App,No
2024-06-27,Cafe Latte,Beverage,5000,1,4.9,Mobile App,Yes
2024-06-27,Cafe Latte,Beverage,5000,1,4.5,Mobile App,No
2024-06-27,Americano,Beverage,4500,2,4.8,Credit Card,No
2024-06-27,Lemonade,Beverage,6000,2,4.9,Credit Card,No
2024-06-27,Croffle,Dessert,4000,1,4.2,Credit Card,No
2024-06-27,Macaron,Dessert,3000,1,3.9,Credit Card,Yes
2024-06-27,Croffle,Dessert,4000,2,4.4,Credit Card,Yes
2024-06-27,Americano,Beverage,4500,1,4.3,Cash,Yes
2024-06-27,Lemonade,Beverage,6000,2,4.4,Mobile App,No
